date,station,deployment,has_data,data_start,data_end,n_points,n_ideal,true_missing,sp_nominal,dt_FG,dt_true,t_i0_offset_s,n_gaps,gap_total_missing,n_gaps_raw,gap_total_missing_raw,jitter_mean_ms,jitter_std_ms,jitter_maxabs_ms,frac_mean,frac_std,frac_maxabs,jitter_unstable,max_abs_epsilon,figure_generated
2014-10-13,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-13T00:00:05Z,2014-10-13T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-14,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-14T00:00:05Z,2014-10-14T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-15,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-15T00:00:05Z,2014-10-15T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-16,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-16T00:00:05Z,2014-10-16T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-17,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-17T00:00:05Z,2014-10-17T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-18,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-18T00:00:05Z,2014-10-18T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-19,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-19T00:00:05Z,2014-10-19T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-20,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-20T00:00:05Z,2014-10-20T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-21,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-21T00:00:05Z,2014-10-21T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-22,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-22T00:00:05Z,2014-10-22T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-23,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-23T00:00:05Z,2014-10-23T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-24,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-24T00:00:05Z,2014-10-24T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-25,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-25T00:00:05Z,2014-10-25T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-26,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-26T00:00:05Z,2014-10-26T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-27,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-27T00:00:05Z,2014-10-27T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-28,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-28T00:00:05Z,2014-10-28T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-29,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-29T00:00:05Z,2014-10-29T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-10-30,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-30T00:00:05Z,2014-10-30T23:59:50Z,2862,5760,2898,14.999925,15.0,15.0,-0.0,1,2898,1,2898,0.0,0.0,0.0,1.873435e-12,1.027867e-12,2.910383e-12,False,0.0,True
2014-10-31,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-10-31T00:00:05Z,2014-10-31T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-01,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-01T00:00:05Z,2014-11-01T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-02,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-02T00:00:05Z,2014-11-02T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-03,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-03T00:00:05Z,2014-11-03T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
2014-11-04,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-04T00:00:05Z,2014-11-04T16:05:50Z,3864,3864,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,6.50216e-13,2.878011e-13,9.701277e-13,False,0.0,False
2014-11-05,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-05T19:10:35Z,2014-11-05T23:59:50Z,1158,1158,0,14.999925,15.0,15.0,-0.0,0,0,0,0,-0.0,0.0,0.0,-2.418606e-13,1.8326e-13,4.850638e-13,False,0.0,False
2014-11-06,RS01SLBS-MJ01A-06-PRESTA101,1,True,2014-11-06T00:00:05Z,2014-11-06T23:59:50Z,5760,5760,0,14.999925,15.0,15.0,-0.0,0,0,0,0,0.0,0.0,0.0,2.805148e-12,1.486283e-12,5.820766e-12,False,0.0,False
