date,station,deployment,has_data,data_start,data_end,n_points,n_ideal,true_missing,sp_nominal,dt_FG,dt_true,t_i0_offset_s,n_gaps,gap_total_missing,n_gaps_raw,gap_total_missing_raw,jitter_mean_ms,jitter_std_ms,jitter_maxabs_ms,frac_mean,frac_std,frac_maxabs,jitter_unstable,max_abs_epsilon,figure_generated
2014-09-21,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-09-21T00:00:10Z,2014-09-21T23:59:55Z,5760,5760,0,14.999925,15.000688076,14.999993534,0.001451242,0,0,0,0,0.0,2.785949,18.376286,1.767548e-12,0.00018573,0.001225086,False,0.001355,False
2014-09-22,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-09-22T00:00:10Z,2014-09-22T23:59:54Z,5760,5760,0,14.999925,15.000669003,14.99999372,-0.000708867,0,0,0,0,0.0,2.838857,21.016818,1.965375e-12,0.0001892572,0.001401122,False,0.001456,False
2014-09-23,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-09-23T00:00:09Z,2014-09-23T23:59:54Z,5760,5760,0,14.999925,15.000683784,14.999993701,-0.000286634,0,0,0,0,0.0,2.813477,16.158451,1.742844e-12,0.0001875652,0.001077231,False,0.001332,False
2014-09-24,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-09-24T00:00:09Z,2014-09-24T23:59:54Z,5760,5760,0,14.999925,15.000665188,14.999993535,0.003833339,0,0,0,0,0.0,2.794719,16.206572,1.225646e-12,0.0001863147,0.001080439,False,0.001332,False
2014-09-25,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-09-25T00:00:09Z,2014-09-25T23:59:54Z,5760,5760,0,14.999925,15.000673771,14.999993457,-0.01407354,0,0,0,0,0.0,2.823536,20.362617,1.318018e-12,0.0001882358,0.001357508,False,0.001366,False
2014-09-26,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-09-26T00:00:09Z,2014-09-26T23:59:54Z,5760,5760,0,14.999925,15.000657082,14.999993589,-0.001559869,0,0,0,0,0.0,2.81025,16.127155,2.494301e-12,0.0001873501,0.001075144,False,0.001352,False
2014-09-27,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-09-27T00:00:09Z,2014-09-27T23:59:54Z,5562,5760,198,14.999925,15.000664711,14.999993451,0.00263533,1,198,1,199,-0.0,3.22135,116.156916,-1.435308e-12,0.0002147568,0.007743798,False,0.016721,True
2014-09-28,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-09-28T00:00:09Z,2014-09-28T23:59:54Z,5760,5760,0,14.999925,15.000667572,14.999993315,-0.003233473,0,0,0,0,0.0,2.804547,17.244527,1.405468e-12,0.0001869699,0.001149636,False,0.00134,False
2014-09-29,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-09-29T00:00:09Z,2014-09-29T23:59:54Z,5760,5760,0,14.999925,15.000699997,14.999993331,0.003041102,0,0,0,0,0.0,2.815178,16.160005,1.178619e-12,0.0001876786,0.001077334,False,0.001339,False
2014-09-30,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-09-30T00:00:09Z,2014-09-30T23:59:54Z,5760,5760,0,14.999925,15.000713348,14.999993493,0.00054911,0,0,0,0,0.0,2.79522,16.554595,4.71654e-13,0.0001863481,0.00110364,False,0.001347,False
2014-10-01,RS03AXBS-MJ03A-06-PRESTA301,1,False,,,0,0,,14.999925,,,,,,,,,,,,,,,,False
